,usuario,Finicio,Ffinal,diferencia_entre_fechas,frecuencia_compra,desviacion_estandar,cantidad_elementos
4943,52134.0,2023-12-03,2023-12-03,[],,,0
4944,52135.0,2023-12-03,2023-12-03,[],,,0
4945,52136.0,2023-12-03,2023-12-03,[],,,0
4946,52137.0,2023-12-03,2023-12-03,[],,,0
4947,52138.0,2023-12-03,2023-12-03,[],,,0
4948,52139.0,2023-12-03,2023-12-03,[],,,0
4949,52140.0,2023-12-03,2023-12-03,[],,,0
4950,52141.0,2023-12-03,2023-12-03,[],,,0
4951,52144.0,2023-12-03,2023-12-03,[],,,0
4952,52146.0,2023-12-03,2023-12-03,[],,,0
4953,52148.0,2023-12-03,2023-12-03,[],,,0
4954,52149.0,2023-12-03,2023-12-03,[],,,0
4955,52154.0,2023-12-03,2023-12-03,[],,,0
4956,52155.0,2023-12-03,2023-12-03,[],,,0
4957,52156.0,2023-12-03,2023-12-03,[],,,0
4958,52157.0,2023-12-03,2023-12-03,[],,,0
4959,52161.0,2023-12-03,2023-12-03,[],,,0
4960,52162.0,2023-12-03,2023-12-03,[],,,0
4961,52163.0,2023-12-03,2023-12-03,[],,,0
4962,52164.0,2023-12-03,2023-12-03,[],,,0
4963,52166.0,2023-12-03,2023-12-03,[],,,0
4964,52167.0,2023-12-03,2023-12-03,[],,,0
4965,52168.0,2023-12-03,2023-12-03,[],,,0
4966,52170.0,2023-12-03,2023-12-03,[],,,0
4967,52172.0,2023-12-03,2023-12-03,[],,,0
4968,52173.0,2023-12-03,2023-12-03,[],,,0
4969,52174.0,2023-12-03,2023-12-03,[],,,0
4970,52175.0,2023-12-03,2023-12-03,[],,,0
4971,52176.0,2023-12-03,2023-12-03,[],,,0
4972,52178.0,2023-12-03,2023-12-03,[],,,0
4973,52179.0,2023-12-03,2023-12-03,[],,,0
4974,52194.0,2023-12-23,2023-12-23,[],,,0
4975,52198.0,2023-12-04,2023-12-04,[],,,0
4976,52199.0,2023-12-04,2023-12-04,[],,,0
4977,52204.0,2023-12-04,2023-12-04,[],,,0
4978,52205.0,2024-01-12,2024-01-12,[],,,0
4979,52210.0,2023-12-04,2023-12-04,[],,,0
4980,52214.0,2024-05-07,2024-05-10,[3],3.0,0.0,1
4981,52219.0,2023-12-09,2023-12-09,[],,,0
4982,52225.0,2023-12-05,2023-12-05,[],,,0
4983,52239.0,2023-12-06,2023-12-06,[],,,0
4984,52240.0,2023-12-06,2023-12-16,[10],10.0,0.0,1
4985,52244.0,2024-01-10,2024-01-10,[],,,0
4986,52257.0,2023-12-06,2023-12-06,[],,,0
4987,52262.0,2023-12-06,2023-12-06,[],,,0
4988,52280.0,2023-12-17,2024-06-24,[190],190.0,0.0,1
4989,52283.0,2024-03-26,2024-03-26,[],,,0
4990,52291.0,2023-12-08,2024-01-05,"[5, 5, 18]",9.333333333333334,6.128258770283411,3
4991,52297.0,2023-12-10,2023-12-10,[],,,0
4992,52301.0,2023-12-18,2023-12-18,[],,,0
4993,52313.0,2023-12-09,2023-12-09,[],,,0
4994,52314.0,2023-12-21,2023-12-21,[],,,0
4995,52316.0,2023-12-11,2023-12-11,[],,,0
4996,52319.0,2023-12-10,2023-12-10,[],,,0
4997,52320.0,2023-12-10,2023-12-10,[],,,0
4998,52322.0,2023-12-10,2023-12-10,[],,,0
4999,52329.0,2023-12-10,2023-12-10,[],,,0
5000,52330.0,2023-12-18,2023-12-18,[],,,0
5001,52346.0,2023-12-12,2023-12-12,[],,,0
5002,52347.0,2023-12-11,2023-12-11,[],,,0
5003,52353.0,2023-12-11,2024-04-03,"[11, 34, 2, 67]",28.5,25.104780421266383,4
5004,52357.0,2023-12-12,2023-12-12,[],,,0
5005,52377.0,2023-12-26,2023-12-26,[],,,0
5006,52386.0,2023-12-13,2023-12-13,[],,,0
5007,52388.0,2023-12-13,2023-12-13,[],,,0
5008,52391.0,2023-12-13,2023-12-13,[],,,0
5009,52393.0,2023-12-13,2024-06-20,[190],190.0,0.0,1
5010,52395.0,2023-12-13,2023-12-13,[],,,0
5011,52404.0,2023-12-15,2023-12-15,[],,,0
5012,52407.0,2024-07-09,2024-07-09,[],,,0
5013,52411.0,2023-12-14,2023-12-14,[],,,0
5014,52415.0,2023-12-14,2023-12-14,[],,,0
5015,52423.0,2023-12-14,2023-12-14,[],,,0
5016,52424.0,2023-12-14,2023-12-14,[],,,0
5017,52433.0,2023-12-14,2023-12-14,[],,,0
5018,52436.0,2023-12-15,2023-12-15,[],,,0
5019,52446.0,2023-12-15,2023-12-15,[],,,0
5020,52450.0,2023-12-15,2023-12-15,[],,,0
5021,52451.0,2023-12-15,2023-12-15,[],,,0
5022,52453.0,2023-12-15,2023-12-15,[],,,0
5023,52461.0,2023-12-15,2023-12-15,[],,,0
5024,52471.0,2023-12-19,2023-12-19,[],,,0
5025,52480.0,2023-12-17,2023-12-17,[],,,0
5026,52481.0,2023-12-16,2023-12-16,[],,,0
5027,52485.0,2023-12-27,2023-12-27,[],,,0
5028,52486.0,2023-12-17,2023-12-17,[],,,0
5029,52491.0,2023-12-17,2023-12-17,[],,,0
5030,52493.0,2023-12-17,2024-01-14,[28],28.0,0.0,1
5031,52501.0,2023-12-19,2023-12-19,[],,,0
5032,52502.0,2023-12-18,2023-12-18,[],,,0
5033,52503.0,2023-12-18,2023-12-18,[],,,0
5034,52504.0,2023-12-18,2023-12-18,[],,,0
5035,52507.0,2023-12-18,2023-12-18,[],,,0
5036,52522.0,2024-03-21,2024-03-21,[],,,0
5037,52526.0,2023-12-18,2023-12-18,[],,,0
5038,52536.0,2023-12-23,2023-12-23,[],,,0
5039,52544.0,2023-12-18,2023-12-18,[],,,0
5040,52545.0,2023-12-18,2023-12-18,[],,,0
5041,52546.0,2023-12-19,2023-12-19,[],,,0
5042,52551.0,2023-12-18,2023-12-18,[],,,0
5043,52555.0,2023-12-27,2023-12-27,[],,,0
5044,52558.0,2023-12-19,2023-12-19,[],,,0
5045,52559.0,2024-01-17,2024-01-17,[],,,0
5046,52561.0,2023-12-19,2023-12-19,[],,,0
5047,52573.0,2023-12-21,2023-12-21,[],,,0
5048,52575.0,2023-12-19,2023-12-20,[1],1.0,0.0,1
5049,52583.0,2023-12-19,2023-12-19,[],,,0
5050,52587.0,2023-12-19,2023-12-19,[],,,0
5051,52594.0,2024-09-08,2024-09-08,[],,,0
5052,52598.0,2024-01-07,2024-01-07,[],,,0
5053,52602.0,2024-06-07,2024-06-07,[],,,0
5054,52607.0,2023-12-20,2023-12-20,[],,,0
5055,52609.0,2023-12-20,2023-12-20,[],,,0
5056,52611.0,2024-01-06,2024-01-06,[],,,0
5057,52615.0,2024-06-03,2024-06-03,[],,,0
5058,52622.0,2023-12-22,2023-12-22,[],,,0
5059,52624.0,2023-12-21,2024-07-23,"[194, 21]",107.5,86.5,2
5060,52625.0,2023-12-21,2023-12-21,[],,,0
5061,52627.0,2023-12-21,2023-12-21,[],,,0
5062,52633.0,2023-12-21,2024-03-23,"[20, 73]",46.5,26.5,2
5063,52640.0,2023-12-22,2023-12-23,[1],1.0,0.0,1
5064,52648.0,2023-12-22,2023-12-22,[],,,0
5065,52651.0,2023-12-22,2023-12-22,[],,,0
5066,52660.0,2023-12-23,2023-12-23,[],,,0
5067,52665.0,2023-12-23,2023-12-23,[],,,0
5068,52671.0,2023-12-25,2023-12-25,[],,,0
5069,52673.0,2023-12-24,2023-12-24,[],,,0
5070,52676.0,2023-12-27,2023-12-27,[],,,0
5071,52677.0,2023-12-24,2023-12-24,[],,,0
5072,52683.0,2023-12-25,2023-12-25,[],,,0
5073,52684.0,2023-12-25,2023-12-25,[],,,0
5074,52698.0,2023-12-27,2023-12-27,[],,,0
5075,52702.0,2023-12-26,2023-12-26,[],,,0
5076,52704.0,2023-12-27,2023-12-27,[],,,0
5077,52708.0,2023-12-26,2023-12-26,[],,,0
5078,52712.0,2023-12-27,2023-12-27,[],,,0
5079,52716.0,2023-12-26,2023-12-26,[],,,0
5080,52724.0,2023-12-27,2023-12-27,[],,,0
5081,52727.0,2023-12-27,2023-12-27,[],,,0
5082,52730.0,2023-12-27,2023-12-27,[],,,0
5083,52732.0,2023-12-27,2023-12-27,[],,,0
5084,52738.0,2023-12-27,2023-12-27,[],,,0
5085,52739.0,2023-12-27,2023-12-27,[],,,0
5086,52741.0,2023-12-27,2023-12-27,[],,,0
5087,52742.0,2023-12-27,2023-12-27,[],,,0
5088,52743.0,2023-12-27,2023-12-27,[],,,0
5089,52745.0,2023-12-27,2023-12-27,[],,,0
5090,52748.0,2024-09-04,2024-09-04,[],,,0
5091,52749.0,2023-12-28,2023-12-28,[],,,0
5092,52757.0,2023-12-28,2023-12-28,[],,,0
5093,52765.0,2023-12-28,2023-12-28,[],,,0
5094,52771.0,2023-12-28,2023-12-28,[],,,0
5095,52776.0,2023-12-28,2023-12-28,[],,,0
5096,52820.0,2024-01-28,2024-01-29,[1],1.0,0.0,1
5097,52823.0,2024-01-02,2024-01-02,[],,,0
5098,52844.0,2024-01-03,2024-01-03,[],,,0
5099,52855.0,2024-03-12,2024-03-12,[],,,0
5100,52875.0,2024-05-27,2024-05-27,[],,,0
5101,52876.0,2024-01-05,2024-05-06,"[108, 14]",61.0,47.0,2
5102,52883.0,2024-01-04,2024-01-18,[14],14.0,0.0,1
5103,52886.0,2024-01-20,2024-04-24,[95],95.0,0.0,1
5104,52891.0,2024-01-05,2024-03-04,[59],59.0,0.0,1
5105,52895.0,2024-01-26,2024-10-18,"[115, 8, 15, 2, 27, 14, 6, 26, 13, 1, 4, 2, 6, 13, 3, 11]",16.625,26.525636184642206,16
5106,52914.0,2024-01-06,2024-01-06,[],,,0
5107,52921.0,2024-01-09,2024-01-11,[2],2.0,0.0,1
5108,52927.0,2024-01-07,2024-01-07,[],,,0
5109,52934.0,2024-01-07,2024-01-07,[],,,0
5110,52950.0,2024-01-08,2024-01-08,[],,,0
5111,52958.0,2024-01-23,2024-01-23,[],,,0
5112,52964.0,2024-01-26,2024-01-26,[],,,0
5113,52970.0,2024-01-13,2024-01-13,[],,,0
5114,52993.0,2024-10-14,2024-10-14,[],,,0
5115,53001.0,2024-01-13,2024-01-13,[],,,0
5116,53002.0,2024-01-11,2024-01-11,[],,,0
5117,53003.0,2024-01-12,2024-01-12,[],,,0
5118,53004.0,2024-01-12,2024-05-29,"[32, 20, 4, 6, 6, 16, 9, 26, 19]",15.333333333333334,9.249624617007738,9
5119,53007.0,2024-01-11,2024-01-11,[],,,0
5120,53008.0,2024-01-28,2024-01-28,[],,,0
5121,53035.0,2024-05-31,2024-09-30,"[29, 73, 13, 7]",30.5,25.821502667350714,4
5122,53037.0,2024-01-14,2024-01-14,[],,,0
5123,53063.0,2024-01-15,2024-01-15,[],,,0
5124,53068.0,2024-01-16,2024-01-16,[],,,0
5125,53069.0,2024-01-16,2024-01-16,[],,,0
5126,53070.0,2024-02-26,2024-02-26,[],,,0
5127,53077.0,2024-01-16,2024-01-16,[],,,0
5128,53078.0,2024-01-16,2024-01-16,[],,,0
5129,53085.0,2024-01-16,2024-01-17,[1],1.0,0.0,1
5130,53097.0,2024-01-17,2024-01-17,[],,,0
5131,53101.0,2024-01-25,2024-06-05,"[48, 56, 19, 5, 4]",26.4,21.712669112755343,5
5132,53106.0,2024-01-17,2024-01-17,[],,,0
5133,53107.0,2024-01-18,2024-02-17,"[1, 9, 3, 13, 4]",6.0,4.381780460041329,5
5134,53116.0,2024-01-18,2024-01-18,[],,,0
5135,53120.0,2024-01-26,2024-01-27,[1],1.0,0.0,1
5136,53126.0,2024-01-19,2024-01-19,[],,,0
5137,53136.0,2024-01-20,2024-01-21,[1],1.0,0.0,1
5138,53138.0,2024-01-20,2024-01-20,[],,,0
5139,53153.0,2024-01-21,2024-01-21,[],,,0
5140,53154.0,2024-01-21,2024-01-24,[3],3.0,0.0,1
5141,53155.0,2024-01-22,2024-01-22,[],,,0
5142,53170.0,2024-01-22,2024-01-22,[],,,0
5143,53174.0,2024-01-22,2024-01-22,[],,,0
5144,53177.0,2024-01-22,2024-01-22,[],,,0
5145,53181.0,2024-01-23,2024-01-30,[7],7.0,0.0,1
5146,53184.0,2024-01-24,2024-01-24,[],,,0
5147,53204.0,2024-01-24,2024-01-24,[],,,0
5148,53205.0,2024-02-09,2024-02-11,[2],2.0,0.0,1
5149,53210.0,2024-01-24,2024-01-24,[],,,0
5150,53249.0,2024-01-29,2024-01-29,[],,,0
5151,53259.0,2024-01-28,2024-01-28,[],,,0
5152,53267.0,2024-01-28,2024-01-28,[],,,0
5153,53270.0,2024-01-27,2024-01-27,[],,,0
5154,53275.0,2024-01-27,2024-01-27,[],,,0
5155,53278.0,2024-01-29,2024-01-29,[],,,0
5156,53282.0,2024-01-30,2024-01-30,[],,,0
5157,53284.0,2024-01-28,2024-01-28,[],,,0
5158,53288.0,2024-01-28,2024-01-28,[],,,0
5159,53292.0,2024-01-29,2024-01-29,[],,,0
5160,53294.0,2024-01-29,2024-01-29,[],,,0
5161,53295.0,2024-01-29,2024-01-29,[],,,0
5162,53299.0,2024-03-04,2024-07-24,"[94, 48]",71.0,23.0,2
5163,53315.0,2024-01-31,2024-01-31,[],,,0
5164,53317.0,2024-01-31,2024-01-31,[],,,0
5165,53323.0,2024-02-24,2024-02-24,[],,,0
5166,53340.0,2024-02-05,2024-02-05,[],,,0
5167,53343.0,2024-02-01,2024-06-18,"[5, 130, 3]",46.0,59.40258131316068,3
5168,53348.0,2024-02-01,2024-02-01,[],,,0
5169,53350.0,2024-02-01,2024-02-01,[],,,0
5170,53352.0,2024-02-01,2024-02-01,[],,,0
5171,53367.0,2024-02-02,2024-02-02,[],,,0
5172,53377.0,2024-02-03,2024-02-03,[],,,0
5173,53379.0,2024-02-03,2024-02-03,[],,,0
5174,53385.0,2024-02-03,2024-02-03,[],,,0
5175,53392.0,2024-02-04,2024-02-04,[],,,0
5176,53394.0,2024-04-11,2024-04-11,[],,,0
5177,53408.0,2024-02-04,2024-03-14,[39],39.0,0.0,1
5178,53413.0,2024-03-07,2024-03-07,[],,,0
5179,53418.0,2024-02-05,2024-02-05,[],,,0
5180,53448.0,2024-02-06,2024-02-06,[],,,0
5181,53464.0,2024-02-07,2024-02-07,[],,,0
5182,53476.0,2024-02-12,2024-02-12,[],,,0
5183,53478.0,2024-02-08,2024-02-08,[],,,0
5184,53485.0,2024-02-09,2024-02-09,[],,,0
5185,53518.0,2024-02-11,2024-02-11,[],,,0
5186,53520.0,2024-02-11,2024-02-11,[],,,0
5187,53523.0,2024-02-11,2024-02-11,[],,,0
5188,53524.0,2024-02-21,2024-02-21,[],,,0
5189,53528.0,2024-02-12,2024-02-12,[],,,0
5190,53529.0,2024-02-12,2024-02-12,[],,,0
5191,53534.0,2024-03-06,2024-09-25,[203],203.0,0.0,1
5192,53557.0,2024-02-15,2024-02-15,[],,,0
5193,53560.0,2024-05-15,2024-05-15,[],,,0
5194,53583.0,2024-02-29,2024-02-29,[],,,0
5195,53598.0,2024-02-17,2024-02-22,[5],5.0,0.0,1
5196,53603.0,2024-02-15,2024-02-15,[],,,0
5197,53646.0,2024-02-18,2024-02-18,[],,,0
5198,53648.0,2024-02-18,2024-02-18,[],,,0
5199,53650.0,2024-02-21,2024-02-21,[],,,0
5200,53663.0,2024-04-07,2024-04-07,[],,,0
5201,53693.0,2024-10-03,2024-10-03,[],,,0
5202,53700.0,2024-02-20,2024-02-20,[],,,0
5203,53707.0,2024-06-05,2024-06-05,[],,,0
5204,53713.0,2024-02-20,2024-02-20,[],,,0
5205,53738.0,2024-02-21,2024-02-21,[],,,0
5206,53744.0,2024-03-05,2024-03-05,[],,,0
5207,53761.0,2024-02-22,2024-02-22,[],,,0
5208,53766.0,2024-02-22,2024-02-22,[],,,0
5209,53768.0,2024-02-22,2024-02-22,[],,,0
5210,53776.0,2024-02-22,2024-02-22,[],,,0
5211,53781.0,2024-02-22,2024-02-22,[],,,0
5212,53782.0,2024-02-22,2024-02-22,[],,,0
5213,53789.0,2024-02-23,2024-02-23,[],,,0
5214,53793.0,2024-02-23,2024-02-23,[],,,0
5215,53796.0,2024-02-23,2024-02-23,[],,,0
5216,53799.0,2024-02-23,2024-02-23,[],,,0
5217,53828.0,2024-02-26,2024-02-26,[],,,0
5218,53829.0,2024-02-25,2024-02-25,[],,,0
5219,53863.0,2024-07-17,2024-07-17,[],,,0
5220,53865.0,2024-02-26,2024-02-26,[],,,0
5221,53875.0,2024-02-27,2024-02-27,[],,,0
5222,53907.0,2024-03-02,2024-03-02,[],,,0
5223,53932.0,2024-02-29,2024-02-29,[],,,0
5224,53934.0,2024-02-29,2024-02-29,[],,,0
5225,53940.0,2024-03-01,2024-03-01,[],,,0
5226,53948.0,2024-03-01,2024-03-01,[],,,0
5227,53961.0,2024-03-02,2024-03-02,[],,,0
5228,53972.0,2024-03-02,2024-03-02,[],,,0
5229,53979.0,2024-03-02,2024-03-02,[],,,0
5230,53987.0,2024-08-12,2024-08-12,[],,,0
5231,54032.0,2024-03-04,2024-03-04,[],,,0
5232,54043.0,2024-03-04,2024-03-04,[],,,0
5233,54069.0,2024-03-05,2024-03-05,[],,,0
5234,54085.0,2024-03-06,2024-03-06,[],,,0
5235,54091.0,2024-03-06,2024-03-12,[6],6.0,0.0,1
5236,54096.0,2024-03-06,2024-03-06,[],,,0
5237,54110.0,2024-03-06,2024-03-06,[],,,0
5238,54111.0,2024-03-07,2024-03-07,[],,,0
5239,54112.0,2024-03-06,2024-03-06,[],,,0
5240,54118.0,2024-03-06,2024-03-06,[],,,0
5241,54135.0,2024-07-16,2024-07-16,[],,,0
5242,54174.0,2024-03-08,2024-03-08,[],,,0
5243,54178.0,2024-03-08,2024-03-08,[],,,0
5244,54181.0,2024-03-08,2024-03-08,[],,,0
5245,54194.0,2024-03-09,2024-03-09,[],,,0
5246,54211.0,2024-03-10,2024-03-10,[],,,0
5247,54224.0,2024-03-11,2024-03-11,[],,,0
5248,54227.0,2024-03-11,2024-03-11,[],,,0
5249,54239.0,2024-03-11,2024-03-11,[],,,0
5250,54251.0,2024-06-09,2024-06-09,[],,,0
5251,54264.0,2024-03-12,2024-03-12,[],,,0
5252,54265.0,2024-03-29,2024-10-18,"[139, 38, 26]",67.66666666666667,50.6776303927307,3
5253,54270.0,2024-03-12,2024-03-12,[],,,0
5254,54275.0,2024-03-12,2024-03-12,[],,,0
5255,54278.0,2024-05-20,2024-05-20,[],,,0
5256,54280.0,2024-03-13,2024-03-13,[],,,0
5257,54286.0,2024-03-13,2024-03-13,[],,,0
5258,54293.0,2024-08-22,2024-08-22,[],,,0
5259,54309.0,2024-03-13,2024-03-13,[],,,0
5260,54321.0,2024-03-13,2024-03-13,[],,,0
5261,54340.0,2024-03-14,2024-03-14,[],,,0
5262,54342.0,2024-03-14,2024-03-22,[8],8.0,0.0,1
5263,54374.0,2024-03-15,2024-03-15,[],,,0
5264,54382.0,2024-05-29,2024-05-29,[],,,0
5265,54388.0,2024-03-15,2024-08-15,"[106, 43, 4]",51.0,42.02380277890139,3
5266,54409.0,2024-04-02,2024-04-02,[],,,0
5267,54413.0,2024-03-17,2024-03-17,[],,,0
5268,54420.0,2024-03-17,2024-03-17,[],,,0
5269,54424.0,2024-03-17,2024-03-17,[],,,0
5270,54437.0,2024-05-17,2024-05-17,[],,,0
5271,54444.0,2024-03-18,2024-03-18,[],,,0
5272,54452.0,2024-03-18,2024-03-18,[],,,0
5273,54463.0,2024-04-04,2024-06-21,[78],78.0,0.0,1
5274,54471.0,2024-03-19,2024-03-19,[],,,0
5275,54478.0,2024-06-11,2024-06-11,[],,,0
5276,54482.0,2024-03-19,2024-03-19,[],,,0
5277,54487.0,2024-03-19,2024-03-19,[],,,0
5278,54489.0,2024-03-20,2024-03-20,[],,,0
5279,54504.0,2024-03-20,2024-03-20,[],,,0
5280,54517.0,2024-03-20,2024-05-28,"[28, 21, 20]",23.0,3.559026084010437,3
5281,54526.0,2024-06-22,2024-06-22,[],,,0
5282,54535.0,2024-04-12,2024-04-12,[],,,0
5283,54555.0,2024-03-23,2024-03-23,[],,,0
5284,54562.0,2024-06-28,2024-06-28,[],,,0
5285,54570.0,2024-08-01,2024-08-01,[],,,0
5286,54582.0,2024-03-23,2024-03-23,[],,,0
5287,54583.0,2024-03-23,2024-07-24,[123],123.0,0.0,1
5288,54588.0,2024-05-07,2024-05-07,[],,,0
5289,54593.0,2024-03-23,2024-03-23,[],,,0
5290,54616.0,2024-04-05,2024-04-05,[],,,0
5291,54627.0,2024-03-25,2024-03-25,[],,,0
5292,54631.0,2024-03-25,2024-03-25,[],,,0
5293,54659.0,2024-03-26,2024-03-26,[],,,0
5294,54668.0,2024-03-27,2024-03-27,[],,,0
5295,54702.0,2024-03-27,2024-03-27,[],,,0
5296,54704.0,2024-03-29,2024-04-05,[7],7.0,0.0,1
5297,54727.0,2024-05-11,2024-05-11,[],,,0
5298,54732.0,2024-06-29,2024-06-29,[],,,0
5299,54733.0,2024-03-29,2024-03-29,[],,,0
5300,54747.0,2024-08-08,2024-08-08,[],,,0
5301,54762.0,2024-03-29,2024-03-29,[],,,0
5302,54769.0,2024-03-30,2024-03-30,[],,,0
5303,54770.0,2024-03-31,2024-03-31,[],,,0
5304,54798.0,2024-03-31,2024-07-11,"[1, 101]",51.0,50.0,2
5305,54833.0,2024-04-28,2024-04-28,[],,,0
5306,54857.0,2024-04-02,2024-04-02,[],,,0
5307,54861.0,2024-05-18,2024-05-18,[],,,0
5308,54871.0,2024-04-03,2024-04-03,[],,,0
5309,54879.0,2024-04-03,2024-04-04,[1],1.0,0.0,1
5310,54889.0,2024-09-02,2024-09-02,[],,,0
5311,54907.0,2024-04-04,2024-04-04,[],,,0
5312,54973.0,2024-04-24,2024-04-24,[],,,0
5313,54983.0,2024-05-10,2024-05-10,[],,,0
5314,54984.0,2024-05-14,2024-05-14,[],,,0
5315,54993.0,2024-04-08,2024-04-08,[],,,0
5316,55019.0,2024-04-09,2024-04-09,[],,,0
5317,55026.0,2024-04-09,2024-06-26,"[74, 4]",39.0,35.0,2
5318,55030.0,2024-04-09,2024-04-09,[],,,0
5319,55032.0,2024-07-26,2024-07-26,[],,,0
5320,55037.0,2024-04-09,2024-04-09,[],,,0
5321,55040.0,2024-04-09,2024-04-09,[],,,0
5322,55147.0,2024-04-11,2024-04-11,[],,,0
5323,55173.0,2024-04-12,2024-04-12,[],,,0
5324,55174.0,2024-04-12,2024-04-12,[],,,0
5325,55195.0,2024-04-13,2024-04-13,[],,,0
5326,55219.0,2024-04-14,2024-04-14,[],,,0
5327,55232.0,2024-07-10,2024-07-10,[],,,0
5328,55237.0,2024-07-04,2024-07-04,[],,,0
5329,55255.0,2024-04-15,2024-04-15,[],,,0
5330,55256.0,2024-04-15,2024-04-15,[],,,0
5331,55261.0,2024-04-15,2024-04-15,[],,,0
5332,55287.0,2024-04-16,2024-04-16,[],,,0
5333,55299.0,2024-06-02,2024-06-02,[],,,0
5334,55335.0,2024-04-17,2024-04-17,[],,,0
5335,55346.0,2024-04-18,2024-04-18,[],,,0
5336,55354.0,2024-04-18,2024-04-18,[],,,0
5337,55374.0,2024-04-19,2024-04-19,[],,,0
5338,55439.0,2024-04-22,2024-04-22,[],,,0
5339,55466.0,2024-04-23,2024-04-23,[],,,0
5340,55468.0,2024-04-23,2024-08-11,"[1, 14, 11, 7, 15, 1, 2, 2, 4, 1, 1, 51]",9.166666666666666,13.575918221452115,12
5341,55475.0,2024-04-24,2024-04-24,[],,,0
5342,55497.0,2024-04-24,2024-04-24,[],,,0
5343,55510.0,2024-04-24,2024-04-24,[],,,0
5344,55521.0,2024-04-24,2024-04-24,[],,,0
5345,55532.0,2024-04-24,2024-05-14,"[10, 10]",10.0,0.0,2
5346,55537.0,2024-04-24,2024-04-24,[],,,0
5347,55549.0,2024-06-14,2024-06-14,[],,,0
5348,55565.0,2024-04-25,2024-09-22,"[13, 71, 66]",50.0,26.242459234352765,3
5349,55568.0,2024-04-28,2024-04-28,[],,,0
5350,55638.0,2024-04-25,2024-04-25,[],,,0
5351,55676.0,2024-04-25,2024-04-25,[],,,0
5352,55834.0,2024-04-26,2024-04-26,[],,,0
5353,55912.0,2024-08-20,2024-08-20,[],,,0
5354,55913.0,2024-04-26,2024-04-26,[],,,0
5355,55945.0,2024-04-26,2024-04-26,[],,,0
5356,55972.0,2024-05-06,2024-05-06,[],,,0
5357,56037.0,2024-04-26,2024-04-26,[],,,0
5358,56124.0,2024-08-14,2024-08-14,[],,,0
5359,56126.0,2024-05-15,2024-07-03,"[29, 20]",24.5,4.5,2
5360,56176.0,2024-04-30,2024-04-30,[],,,0
5361,56290.0,2024-05-29,2024-05-29,[],,,0
5362,56368.0,2024-06-03,2024-06-03,[],,,0
5363,56533.0,2024-04-28,2024-04-28,[],,,0
5364,56547.0,2024-04-28,2024-04-28,[],,,0
5365,56576.0,2024-05-08,2024-05-08,[],,,0
5366,56588.0,2024-04-29,2024-04-29,[],,,0
5367,56605.0,2024-07-11,2024-07-11,[],,,0
5368,56673.0,2024-04-29,2024-04-29,[],,,0
5369,56734.0,2024-05-29,2024-05-29,[],,,0
5370,56747.0,2024-04-30,2024-04-30,[],,,0
5371,56765.0,2024-05-06,2024-05-06,[],,,0
5372,56768.0,2024-04-30,2024-04-30,[],,,0
5373,56777.0,2024-04-30,2024-04-30,[],,,0
5374,56807.0,2024-05-03,2024-05-12,[9],9.0,0.0,1
5375,56808.0,2024-05-01,2024-05-01,[],,,0
5376,56891.0,2024-05-01,2024-05-01,[],,,0
5377,56921.0,2024-05-02,2024-05-02,[],,,0
5378,56935.0,2024-05-02,2024-05-02,[],,,0
5379,56981.0,2024-05-03,2024-05-03,[],,,0
5380,56986.0,2024-05-16,2024-05-16,[],,,0
5381,56989.0,2024-05-03,2024-05-03,[],,,0
5382,56999.0,2024-05-03,2024-05-03,[],,,0
5383,57042.0,2024-05-07,2024-07-08,[62],62.0,0.0,1
5384,57047.0,2024-05-04,2024-05-04,[],,,0
5385,57052.0,2024-05-05,2024-05-05,[],,,0
5386,57087.0,2024-07-20,2024-07-20,[],,,0
5387,57096.0,2024-05-05,2024-05-05,[],,,0
5388,57097.0,2024-05-06,2024-05-06,[],,,0
5389,57099.0,2024-05-05,2024-05-05,[],,,0
5390,57108.0,2024-05-05,2024-05-18,[13],13.0,0.0,1
5391,57109.0,2024-05-05,2024-05-05,[],,,0
5392,57116.0,2024-05-19,2024-05-19,[],,,0
5393,57119.0,2024-06-06,2024-06-06,[],,,0
5394,57157.0,2024-05-06,2024-05-06,[],,,0
5395,57210.0,2024-05-08,2024-05-08,[],,,0
5396,57212.0,2024-05-06,2024-05-06,[],,,0
5397,57217.0,2024-05-06,2024-05-06,[],,,0
5398,57221.0,2024-05-06,2024-05-24,[18],18.0,0.0,1
5399,57302.0,2024-05-27,2024-05-27,[],,,0
5400,57351.0,2024-05-08,2024-05-08,[],,,0
5401,57358.0,2024-05-08,2024-06-10,"[5, 3, 25]",11.0,9.93310961716756,3
5402,57359.0,2024-05-09,2024-05-18,[9],9.0,0.0,1
5403,57361.0,2024-05-18,2024-06-20,"[2, 31]",16.5,14.5,2
5404,57363.0,2024-05-08,2024-05-08,[],,,0
5405,57365.0,2024-10-14,2024-10-14,[],,,0
5406,57382.0,2024-05-09,2024-05-09,[],,,0
5407,57385.0,2024-05-08,2024-05-28,[20],20.0,0.0,1
5408,57422.0,2024-05-09,2024-05-09,[],,,0
5409,57446.0,2024-05-09,2024-05-09,[],,,0
5410,57458.0,2024-05-09,2024-05-09,[],,,0
5411,57460.0,2024-05-10,2024-05-10,[],,,0
5412,57497.0,2024-05-10,2024-05-10,[],,,0
5413,57512.0,2024-05-10,2024-05-10,[],,,0
5414,57515.0,2024-05-12,2024-05-12,[],,,0
